[2017-10-26 10:31:28,125]  INFO - 初始化第一行背景！
[2017-10-26 10:31:28,158]  INFO - 初始化第一行行情按钮！
[2017-10-26 10:31:28,163]  INFO - 初始化第一行我的资金按钮！
[2017-10-26 10:31:28,163]  INFO - 初始化第一行基础管理按钮！
[2017-10-26 10:31:28,163]  INFO - 初始化第一行登录按钮！
[2017-10-26 10:31:28,524]  INFO - 初始化第一行注册按钮！
[2017-10-26 10:31:28,526]  INFO - 初始化第一行登录后状态！
[2017-10-26 10:31:28,526]  INFO - 初始化第一行注销按钮！
[2017-10-26 10:31:28,527]  INFO - 初始化第一行最小化按钮！
[2017-10-26 10:31:28,530]  INFO - 初始化第一行最大化按钮！
[2017-10-26 10:31:28,532]  INFO - 初始化第一行关闭按钮！
[2017-10-26 10:31:28,534]  INFO - 初始化第一列行情！
[2017-10-26 10:31:28,534]  INFO - 初始化第一列供需发布！
[2017-10-26 10:31:28,534]  INFO - 初始化第一列K线图！
[2017-10-26 10:31:28,534]  INFO - 初始化第一列资讯！
[2017-10-26 10:31:28,534]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:31:28,534]  INFO - 初始化买入基价！
[2017-10-26 10:31:28,534]  INFO - 初始化买入基价值！
[2017-10-26 10:31:28,534]  INFO - 初始化卖出基价！
[2017-10-26 10:31:28,534]  INFO - 初始化卖出基价值！
[2017-10-26 10:31:28,574]  INFO - 初始化第二行快捷按钮！
[2017-10-26 10:31:28,727] ERROR - Newtonsoft.Json.JsonReaderException: Unexpected character encountered while parsing value: c. Path '', line 0, position 0.
   在 Newtonsoft.Json.JsonTextReader.ParseValue()
   在 Newtonsoft.Json.JsonTextReader.ReadInternal()
   在 Newtonsoft.Json.JsonTextReader.Read()
   在 Newtonsoft.Json.Serialization.JsonSerializerInternalReader.ReadForType(JsonReader reader, JsonContract contract, Boolean hasConverter)
   在 Newtonsoft.Json.Serialization.JsonSerializerInternalReader.Deserialize(JsonReader reader, Type objectType, Boolean checkAdditionalContent)
   在 Newtonsoft.Json.JsonSerializer.DeserializeInternal(JsonReader reader, Type objectType)
   在 Newtonsoft.Json.JsonConvert.DeserializeObject(String value, Type type, JsonSerializerSettings settings)
   在 Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value, JsonSerializerSettings settings)
   在 Newtonsoft.Json.JsonConvert.DeserializeObject[T](String value)
   在 UseOnlineTradingSystem.Helper.Deserialize[T](String obj) 位置 C:\USeClient\TFS\UseOnlineTradingSystem\UseOnlineTradingSystem\UseOnlineTradingSystem\USeCommon\Helper.cs:行号 75
   在 UseOnlineTradingSystem.DataManager.MQTTService_UpdataEvent(String obj) 位置 C:\USeClient\TFS\UseOnlineTradingSystem\UseOnlineTradingSystem\UseOnlineTradingSystem\USeCommon\DataManager.cs:行号 323
